STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,indic_he,Health indicator,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,AT,Austria,2016,,79.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,AT,Austria,2017,,79.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,AT,Austria,2018,,79.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,AT,Austria,2019,,79.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,AT,Austria,2020,,78.9,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,AT,Austria,2021,,78.8,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,AT,Austria,2022,,79.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,AT,Austria,2023,,79.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,BE,Belgium,2012,,77.8,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,BE,Belgium,2013,,78.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,BE,Belgium,2014,,78.8,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,BE,Belgium,2015,,78.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,BE,Belgium,2016,,79.0,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,BE,Belgium,2017,,79.2,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,BE,Belgium,2018,,79.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,BE,Belgium,2019,,79.8,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,BE,Belgium,2020,,78.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,BE,Belgium,2021,,79.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,BE,Belgium,2022,,79.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,BE,Belgium,2023,,80.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,BG,Bulgaria,2012,,70.9,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,BG,Bulgaria,2013,,71.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,BG,Bulgaria,2014,,71.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,BG,Bulgaria,2015,,71.2,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,BG,Bulgaria,2016,,71.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,BG,Bulgaria,2017,,71.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,BG,Bulgaria,2018,,71.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,BG,Bulgaria,2019,,71.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,BG,Bulgaria,2020,,70.0,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,BG,Bulgaria,2021,,68,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,BG,Bulgaria,2022,,70.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,BG,Bulgaria,2023,,72.0,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CH,Switzerland,2012,,80.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CH,Switzerland,2013,,80.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CH,Switzerland,2014,,81.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CH,Switzerland,2015,,80.8,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CH,Switzerland,2016,,81.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CH,Switzerland,2017,,81.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CH,Switzerland,2018,,81.9,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CH,Switzerland,2019,,82.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CH,Switzerland,2020,,81.0,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CH,Switzerland,2021,,81.8,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CH,Switzerland,2022,,81.8,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CH,Switzerland,2023,,82.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CY,Cyprus,2012,,78.9,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CY,Cyprus,2013,,80.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CY,Cyprus,2014,,80.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CY,Cyprus,2015,,79.9,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CY,Cyprus,2016,,80.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CY,Cyprus,2017,,80.2,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CY,Cyprus,2018,,80.9,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CY,Cyprus,2019,,80.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CY,Cyprus,2020,,80.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CY,Cyprus,2021,,79.2,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CY,Cyprus,2022,,79.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CY,Cyprus,2023,,81.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CZ,Czechia,2012,,75.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CZ,Czechia,2013,,75.2,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CZ,Czechia,2014,,75.8,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CZ,Czechia,2015,,75.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CZ,Czechia,2016,,76.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CZ,Czechia,2017,,76.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CZ,Czechia,2018,,76.2,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CZ,Czechia,2019,,76.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CZ,Czechia,2020,,75.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CZ,Czechia,2021,,74.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CZ,Czechia,2022,,76.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,CZ,Czechia,2023,,76.9,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,DE,Germany,2012,,78.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,DE,Germany,2013,,78.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,DE,Germany,2014,,78.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,DE,Germany,2015,,78.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,DE,Germany,2016,,78.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,DE,Germany,2017,,78.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,DE,Germany,2018,,78.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,DE,Germany,2019,,79.0,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,DE,Germany,2020,,78.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,DE,Germany,2021,,78.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,DE,Germany,2022,,78.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,DE,Germany,2023,,78.7,,b,break in time series,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,DK,Denmark,2012,,78.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,DK,Denmark,2013,,78.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,DK,Denmark,2014,,78.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,DK,Denmark,2015,,78.8,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,DK,Denmark,2016,,79.0,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,DK,Denmark,2017,,79.2,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,DK,Denmark,2018,,79.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,DK,Denmark,2019,,79.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,DK,Denmark,2020,,79.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,DK,Denmark,2021,,79.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,DK,Denmark,2022,,79.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,DK,Denmark,2023,,79.9,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EE,Estonia,2012,,71.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EE,Estonia,2013,,72.8,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EE,Estonia,2014,,72.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EE,Estonia,2015,,73.2,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EE,Estonia,2016,,73.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EE,Estonia,2017,,73.8,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EE,Estonia,2018,,74.0,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EE,Estonia,2019,,74.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EE,Estonia,2020,,74.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EE,Estonia,2021,,72.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EE,Estonia,2022,,73.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EE,Estonia,2023,,74.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EL,Greece,2012,,78.0,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EL,Greece,2013,,78.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EL,Greece,2014,,78.8,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EL,Greece,2015,,78.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EL,Greece,2016,,78.9,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EL,Greece,2017,,78.8,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EL,Greece,2018,,79.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EL,Greece,2019,,79.2,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EL,Greece,2020,,78.8,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EL,Greece,2021,,77.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EL,Greece,2022,,78.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EL,Greece,2023,,79.2,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,ES,Spain,2012,,79.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,ES,Spain,2013,,80.2,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,ES,Spain,2014,,80.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,ES,Spain,2015,,80.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,ES,Spain,2016,,80.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,ES,Spain,2017,,80.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,ES,Spain,2018,,80.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,ES,Spain,2019,,81.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,ES,Spain,2020,,79.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,ES,Spain,2021,,80.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,ES,Spain,2022,,80.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,ES,Spain,2023,,81.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EU27_2020,European Union - 27 countries (from 2020),2012,,77.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EU27_2020,European Union - 27 countries (from 2020),2013,,77.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EU27_2020,European Union - 27 countries (from 2020),2014,,77.9,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EU27_2020,European Union - 27 countries (from 2020),2015,,77.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EU27_2020,European Union - 27 countries (from 2020),2016,,78.0,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EU27_2020,European Union - 27 countries (from 2020),2017,,78.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EU27_2020,European Union - 27 countries (from 2020),2018,,78.2,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EU27_2020,European Union - 27 countries (from 2020),2019,,78.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EU27_2020,European Union - 27 countries (from 2020),2020,,77.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EU27_2020,European Union - 27 countries (from 2020),2021,,77.2,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EU27_2020,European Union - 27 countries (from 2020),2022,,77.9,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,EU27_2020,European Union - 27 countries (from 2020),2023,,78.7,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,FI,Finland,2012,,77.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,FI,Finland,2014,,78.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,FI,Finland,2015,,78.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,FI,Finland,2016,,78.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,FI,Finland,2017,,78.9,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,FI,Finland,2018,,79.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,FI,Finland,2019,,79.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,FI,Finland,2020,,79.2,,,,,
